,Year,Country of origin,Country of asylum,Refugees under UNHCR's mandate,Asylum-seekers,IDPs of concern to UNHCR,International total
566,2017,Nigeria,Benin,0,5,0,5
567,2017,Pakistan,Benin,5,0,0,5
568,2017,Syrian Arab Rep.,Benin,7,5,0,12
569,2017,Togo,Benin,0,28,0,28
570,2017,Türkiye,Benin,5,0,0,5
571,2017,Yemen,Benin,0,8,0,8
572,2017,Dem. Rep. of the Congo,Bangladesh,0,5,0,5
573,2017,Myanmar,Bangladesh,932204,0,0,932204
574,2017,Somalia,Bangladesh,5,5,0,10
575,2017,Türkiye,Bangladesh,0,105,0,105
576,2017,Stateless,Bangladesh,0,0,0,0
577,2017,Cuba,Bahamas,8,10,0,18
578,2017,Haiti,Bahamas,0,5,0,5
579,2017,Burundi,Burkina Faso,30,0,0,30
580,2017,Burkina Faso,Burkina Faso,0,0,2350,0
581,2017,Central African Rep.,Burkina Faso,167,43,0,210
582,2017,Chad,Burkina Faso,82,0,0,82
583,2017,Cameroon,Burkina Faso,6,0,0,6
584,2017,Congo,Burkina Faso,26,0,0,26
585,2017,Dem. Rep. of the Congo,Burkina Faso,33,0,0,33
586,2017,Cote d'Ivoire,Burkina Faso,5,0,0,5
587,2017,Mali,Burkina Faso,23766,0,0,23766
588,2017,Rwanda,Burkina Faso,23,0,0,23
589,2017,Togo,Burkina Faso,14,0,0,14
590,2017,Afghanistan,Belarus,209,0,0,209
591,2017,Egypt,Belarus,5,0,0,5
592,2017,Armenia,Belarus,5,0,0,5
593,2017,Azerbaijan,Belarus,5,0,0,5
594,2017,Bangladesh,Belarus,0,5,0,5
595,2017,Ethiopia,Belarus,5,0,0,5
596,2017,Palestinian,Belarus,5,0,0,5
597,2017,Georgia,Belarus,59,0,0,59
598,2017,Iran (Islamic Rep. of),Belarus,5,0,0,5
599,2017,Iraq,Belarus,13,8,0,21
600,2017,Libya,Belarus,9,0,0,9
601,2017,Syrian Arab Rep.,Belarus,87,0,0,87
602,2017,Tajikistan,Belarus,12,0,0,12
603,2017,Türkiye,Belarus,0,5,0,5
604,2017,Ukraine,Belarus,1694,255,0,1949
605,2017,Yemen,Belarus,42,0,0,42
606,2017,Stateless,Belarus,0,0,0,0
607,2017,Chile,Bolivia (Plurinational State of),8,0,0,8
608,2017,Colombia,Bolivia (Plurinational State of),213,21,0,234
609,2017,Cuba,Bolivia (Plurinational State of),9,0,0,9
610,2017,Ecuador,Bolivia (Plurinational State of),5,0,0,5
611,2017,Cote d'Ivoire,Bolivia (Plurinational State of),5,0,0,5
612,2017,Iraq,Bolivia (Plurinational State of),16,0,0,16
613,2017,Nigeria,Bolivia (Plurinational State of),0,5,0,5
614,2017,Pakistan,Bolivia (Plurinational State of),5,0,0,5
615,2017,Peru,Bolivia (Plurinational State of),515,0,0,515
616,2017,Russian Federation,Bolivia (Plurinational State of),5,0,0,5
617,2017,Syrian Arab Rep.,Bolivia (Plurinational State of),21,8,0,29
618,2017,Angola,Botswana,0,0,0,0
619,2017,Burundi,Botswana,46,5,0,51
620,2017,Dem. Rep. of the Congo,Botswana,84,22,0,106
621,2017,Eritrea,Botswana,10,0,0,10
622,2017,Ethiopia,Botswana,5,0,0,5
623,2017,Kenya,Botswana,5,0,0,5
624,2017,Namibia,Botswana,923,11,0,934
625,2017,Rwanda,Botswana,20,0,0,20
626,2017,Somalia,Botswana,314,9,0,323
627,2017,Sudan,Botswana,12,0,0,12
628,2017,Uganda,Botswana,21,0,0,21
629,2017,Zimbabwe,Botswana,676,18,0,694
630,2017,Afghanistan,Brazil,99,165,0,264
631,2017,Albania,Brazil,0,6,0,6
632,2017,Algeria,Brazil,7,18,0,25
633,2017,Angola,Brazil,1112,4717,0,5829
634,2017,Egypt,Brazil,32,274,0,306
635,2017,Argentina,Brazil,11,44,0,55
636,2017,Armenia,Brazil,5,5,0,10
637,2017,Burundi,Brazil,39,25,0,64
638,2017,Belgium,Brazil,0,5,0,5
639,2017,Benin,Brazil,0,212,0,212
640,2017,Bangladesh,Brazil,10,4017,0,4027
641,2017,Bhutan,Brazil,30,35,0,65
642,2017,Burkina Faso,Brazil,5,189,0,194
643,2017,Bolivia (Plurinational State of),Brazil,153,382,0,535
644,2017,Bosnia and Herzegovina,Brazil,5,0,0,5
645,2017,Bulgaria,Brazil,0,5,0,5
646,2017,Canada,Brazil,0,5,0,5
647,2017,Central African Rep.,Brazil,5,6,0,11
648,2017,China,Brazil,5,2252,0,2257
649,2017,Chile,Brazil,21,16,0,37
650,2017,Cameroon,Brazil,56,332,0,388
651,2017,Congo,Brazil,20,0,0,20
652,2017,Dem. Rep. of the Congo,Brazil,1368,2816,0,4184
653,2017,Colombia,Brazil,1291,1417,0,2708
654,2017,Costa Rica,Brazil,0,6,0,6
655,2017,Cuba,Brazil,153,4630,0,4783
656,2017,Cabo Verde,Brazil,0,153,0,153
657,2017,Czechia,Brazil,0,5,0,5
658,2017,Denmark,Brazil,0,11,0,11
659,2017,Djibouti,Brazil,0,5,0,5
660,2017,Dominica,Brazil,0,6,0,6
661,2017,Dominican Rep.,Brazil,5,1171,0,1176
662,2017,Ecuador,Brazil,57,66,0,123
663,2017,Equatorial Guinea,Brazil,0,5,0,5
664,2017,Eritrea,Brazil,25,48,0,73
665,2017,Ethiopia,Brazil,26,64,0,90
666,2017,French Guiana,Brazil,0,6,0,6
667,2017,Fiji,Brazil,0,5,0,5
668,2017,France,Brazil,0,25,0,25
669,2017,Gambia,Brazil,6,392,0,398
670,2017,Palestinian,Brazil,490,350,0,840
671,2017,United Kingdom of Great Britain and Northern Ireland,Brazil,0,5,0,5
672,2017,Georgia,Brazil,10,0,0,10
673,2017,Germany,Brazil,0,8,0,8
674,2017,Ghana,Brazil,33,2305,0,2338
675,2017,Guinea-Bissau,Brazil,19,1560,0,1579
676,2017,Greece,Brazil,0,5,0,5
677,2017,Guatemala,Brazil,0,11,0,11
678,2017,Guinea,Brazil,86,869,0,955
679,2017,Guyana,Brazil,0,32,0,32
680,2017,Haiti,Brazil,8,9433,0,9441
681,2017,Honduras,Brazil,0,8,0,8
682,2017,Croatia,Brazil,5,0,0,5
683,2017,Cote d'Ivoire,Brazil,48,164,0,212
684,2017,India,Brazil,0,366,0,366
685,2017,Indonesia,Brazil,0,5,0,5
686,2017,Iran (Islamic Rep. of),Brazil,60,138,0,198
687,2017,Iraq,Brazil,287,342,0,629
688,2017,Israel,Brazil,0,30,0,30
689,2017,Italy,Brazil,0,15,0,15
690,2017,Jamaica,Brazil,0,7,0,7
691,2017,Jordan,Brazil,8,80,0,88
692,2017,Kenya,Brazil,0,73,0,73
693,2017,Rep. of Korea,Brazil,0,48,0,48
694,2017,Kuwait,Brazil,0,6,0,6
695,2017,Liberia,Brazil,259,27,0,286
696,2017,Libya,Brazil,5,35,0,40
697,2017,Lebanon,Brazil,406,1738,0,2144
698,2017,Lesotho,Brazil,0,5,0,5
699,2017,Sri Lanka,Brazil,18,17,0,35
700,2017,Lithuania,Brazil,0,5,0,5
701,2017,"China, Macao SAR",Brazil,0,5,0,5
702,2017,Mauritania,Brazil,0,137,0,137
703,2017,North Macedonia,Brazil,6,0,0,6
704,2017,Mexico,Brazil,6,23,0,29
705,2017,Mali,Brazil,74,415,0,489
706,2017,Malaysia,Brazil,0,5,0,5
707,2017,Morocco,Brazil,8,331,0,339
708,2017,Mozambique,Brazil,0,62,0,62
709,2017,Malta,Brazil,0,5,0,5
710,2017,Myanmar,Brazil,0,5,0,5
711,2017,Namibia,Brazil,0,34,0,34
712,2017,Nepal,Brazil,6,143,0,149
713,2017,Niger,Brazil,0,6,0,6
714,2017,Nicaragua,Brazil,0,6,0,6
715,2017,Nigeria,Brazil,119,3102,0,3221
716,2017,Norway,Brazil,0,6,0,6
717,2017,Pakistan,Brazil,260,1660,0,1920
718,2017,Panama,Brazil,0,5,0,5
719,2017,Paraguay,Brazil,8,59,0,67
720,2017,Peru,Brazil,45,81,0,126
721,2017,Philippines,Brazil,0,257,0,257
722,2017,Poland,Brazil,0,6,0,6
723,2017,Portugal,Brazil,0,60,0,60
724,2017,Romania,Brazil,0,13,0,13
725,2017,South Africa,Brazil,5,359,0,364
726,2017,Russian Federation,Brazil,13,20,0,33
727,2017,Rwanda,Brazil,18,5,0,23
728,2017,El Salvador,Brazil,13,24,0,37
729,2017,Saudi Arabia,Brazil,0,11,0,11
730,2017,Serbia and Kosovo: S/RES/1244 (1999),Brazil,92,5,0,97
731,2017,Senegal,Brazil,14,8633,0,8647
732,2017,Sierra Leone,Brazil,152,406,0,558
733,2017,Somalia,Brazil,47,473,0,520
734,2017,Spain,Brazil,0,40,0,40
735,2017,Viet Nam,Brazil,5,5,0,10
736,2017,Sao Tome and Principe,Brazil,0,23,0,23
737,2017,Sudan,Brazil,71,104,0,175
738,2017,Suriname,Brazil,0,10,0,10
739,2017,Sweden,Brazil,0,5,0,5
740,2017,Syrian Arab Rep.,Brazil,2905,4522,0,7427
741,2017,United Rep. of Tanzania,Brazil,7,96,0,103
742,2017,Thailand,Brazil,0,31,0,31
743,2017,Togo,Brazil,30,554,0,584
744,2017,Tunisia,Brazil,0,67,0,67
745,2017,Türkiye,Brazil,5,153,0,158
746,2017,Uganda,Brazil,5,18,0,23
747,2017,Ukraine,Brazil,10,65,0,75
748,2017,Uruguay,Brazil,0,19,0,19
749,2017,United States of America,Brazil,0,32,0,32
750,2017,Vanuatu,Brazil,0,8,0,8
751,2017,Venezuela (Bolivarian Republic of),Brazil,30,22315,0,22345
752,2017,Yemen,Brazil,0,35,0,35
753,2017,Zambia,Brazil,0,5,0,5
754,2017,Zimbabwe,Brazil,5,9,0,14
755,2017,Stateless,Brazil,13,0,0,13
756,2017,Unknown ,Brazil,0,33,0,33
757,2017,Stateless,Brunei Darussalam,0,0,0,0
758,2017,Afghanistan,Bosnia and Herzegovina,0,9,0,9
759,2017,Algeria,Bosnia and Herzegovina,0,72,0,72
760,2017,Bosnia and Herzegovina,Bosnia and Herzegovina,0,0,98574,0
761,2017,Palestinian,Bosnia and Herzegovina,5,5,0,10
762,2017,Croatia,Bosnia and Herzegovina,5120,0,0,5120
763,2017,Iran (Islamic Rep. of),Bosnia and Herzegovina,0,5,0,5
764,2017,Iraq,Bosnia and Herzegovina,5,0,0,5
765,2017,Libya,Bosnia and Herzegovina,0,21,0,21
766,2017,North Macedonia,Bosnia and Herzegovina,5,0,0,5
767,2017,Morocco,Bosnia and Herzegovina,0,22,0,22
768,2017,Nepal,Bosnia and Herzegovina,0,5,0,5
769,2017,Pakistan,Bosnia and Herzegovina,0,29,0,29
770,2017,Russian Federation,Bosnia and Herzegovina,0,12,0,12
771,2017,Serbia and Kosovo: S/RES/1244 (1999),Bosnia and Herzegovina,69,0,0,69
772,2017,Syrian Arab Rep.,Bosnia and Herzegovina,15,13,0,28
773,2017,Türkiye,Bosnia and Herzegovina,5,30,0,35
774,2017,Stateless,Bosnia and Herzegovina,0,0,0,0
775,2017,Afghanistan,Bulgaria,169,752,0,921
776,2017,Algeria,Bulgaria,0,23,0,23
777,2017,Egypt,Bulgaria,8,9,0,17
778,2017,Armenia,Bulgaria,15,13,0,28
779,2017,Bangladesh,Bulgaria,8,18,0,26
780,2017,China,Bulgaria,0,15,0,15
781,2017,Cameroon,Bulgaria,0,5,0,5
782,2017,Congo,Bulgaria,8,0,0,8
783,2017,Dem. Rep. of the Congo,Bulgaria,0,7,0,7
784,2017,Eritrea,Bulgaria,5,10,0,15
785,2017,Ethiopia,Bulgaria,13,0,0,13
786,2017,Ghana,Bulgaria,0,8,0,8
787,2017,Cote d'Ivoire,Bulgaria,5,5,0,10
788,2017,India,Bulgaria,5,5,0,10
789,2017,Iran (Islamic Rep. of),Bulgaria,60,116,0,176
790,2017,Iraq,Bulgaria,1221,1046,0,2267
791,2017,Jordan,Bulgaria,7,0,0,7
792,2017,Kazakhstan,Bulgaria,0,5,0,5
793,2017,Kyrgyzstan,Bulgaria,0,7,0,7
794,2017,Lebanon,Bulgaria,23,5,0,28
795,2017,Sri Lanka,Bulgaria,0,5,0,5
796,2017,Mali,Bulgaria,5,7,0,12
797,2017,Morocco,Bulgaria,5,0,0,5
798,2017,Nigeria,Bulgaria,0,6,0,6
799,2017,Pakistan,Bulgaria,12,99,0,111
800,2017,Russian Federation,Bulgaria,0,20,0,20
801,2017,Somalia,Bulgaria,50,6,0,56
802,2017,Sudan,Bulgaria,16,0,0,16
803,2017,Syrian Arab Rep.,Bulgaria,16549,407,0,16956
804,2017,Tunisia,Bulgaria,0,5,0,5
805,2017,Türkiye,Bulgaria,12,20,0,32
806,2017,Ukraine,Bulgaria,0,50,0,50
807,2017,Yemen,Bulgaria,11,0,0,11
808,2017,Stateless,Bulgaria,959,38,0,997
809,2017,Guatemala,Belize,0,447,0,447
810,2017,Honduras,Belize,0,601,0,601
811,2017,Nicaragua,Belize,0,5,0,5
812,2017,Peru,Belize,0,5,0,5
813,2017,El Salvador,Belize,0,2052,0,2052
814,2017,Unknown ,Belize,0,10,0,10
815,2017,Sri Lanka,Cambodia,5,0,0,5
816,2017,Myanmar,Cambodia,19,5,0,24
817,2017,Pakistan,Cambodia,5,0,0,5
818,2017,Viet Nam,Cambodia,32,31,0,63
819,2017,Thailand,Cambodia,0,8,0,8
820,2017,Afghanistan,Canada,3356,717,0,4073
821,2017,Albania,Canada,853,261,0,1114
822,2017,Algeria,Canada,390,240,0,630
823,2017,Angola,Canada,99,267,0,366
824,2017,Antigua and Barbuda,Canada,94,43,0,137
825,2017,Egypt,Canada,1329,734,0,2063
826,2017,Argentina,Canada,26,21,0,47
827,2017,Armenia,Canada,85,16,0,101
828,2017,Australia,Canada,0,5,0,5
829,2017,Austria,Canada,0,9,0,9
830,2017,Azerbaijan,Canada,297,424,0,721
831,2017,Bahrain,Canada,46,17,0,63
832,2017,Barbados,Canada,167,55,0,222
833,2017,Burundi,Canada,2022,591,0,2613
834,2017,Belgium,Canada,14,13,0,27
835,2017,Benin,Canada,54,23,0,77
836,2017,Bangladesh,Canada,905,578,0,1483
837,2017,Bahamas,Canada,194,169,0,363
838,2017,Bhutan,Canada,7,0,0,7
839,2017,Burkina Faso,Canada,95,52,0,147
840,2017,Belarus,Canada,95,20,0,115
841,2017,Bolivia (Plurinational State of),Canada,50,0,0,50
842,2017,Botswana,Canada,255,29,0,284
843,2017,Brazil,Canada,64,378,0,442
844,2017,Bosnia and Herzegovina,Canada,35,9,0,44
845,2017,Bulgaria,Canada,135,27,0,162
846,2017,Belize,Canada,16,7,0,23
847,2017,Cambodia,Canada,71,22,0,93
848,2017,Central African Rep.,Canada,70,11,0,81
849,2017,Chad,Canada,427,303,0,730
850,2017,China,Canada,7180,2216,0,9396
851,2017,Chile,Canada,52,97,0,149
852,2017,Cameroon,Canada,1039,297,0,1336
853,2017,Congo,Canada,281,89,0,370
854,2017,Dem. Rep. of the Congo,Canada,1816,668,0,2484
855,2017,Comoros,Canada,5,0,0,5
856,2017,Colombia,Canada,8049,1567,0,9616
857,2017,Costa Rica,Canada,15,12,0,27
858,2017,Cuba,Canada,836,100,0,936
859,2017,Cyprus,Canada,0,11,0,11
860,2017,Czechia,Canada,420,275,0,695
861,2017,Denmark,Canada,0,5,0,5
862,2017,Djibouti,Canada,801,477,0,1278
863,2017,Dominica,Canada,5,10,0,15
864,2017,Dominican Rep.,Canada,124,67,0,191
865,2017,Ecuador,Canada,59,29,0,88
866,2017,Equatorial Guinea,Canada,13,7,0,20
867,2017,Eritrea,Canada,2131,865,0,2996
868,2017,Estonia,Canada,5,0,0,5
869,2017,Ethiopia,Canada,1631,633,0,2264
870,2017,Fiji,Canada,60,10,0,70
871,2017,Finland,Canada,0,5,0,5
872,2017,France,Canada,10,23,0,33
873,2017,Gabon,Canada,36,11,0,47
874,2017,Gambia,Canada,82,56,0,138
875,2017,Palestinian,Canada,777,626,0,1403
876,2017,United Kingdom of Great Britain and Northern Ireland,Canada,11,0,0,11
877,2017,Georgia,Canada,276,297,0,573
878,2017,Germany,Canada,0,16,0,16
879,2017,Ghana,Canada,298,277,0,575
880,2017,Guinea-Bissau,Canada,9,5,0,14
881,2017,Greece,Canada,14,29,0,43
882,2017,Grenada,Canada,64,11,0,75
883,2017,Guatemala,Canada,554,225,0,779
884,2017,Guinea,Canada,442,132,0,574
885,2017,Guyana,Canada,148,102,0,250
886,2017,Haiti,Canada,6874,7097,0,13971
887,2017,"China, Hong Kong SAR",Canada,6,21,0,27
888,2017,Honduras,Canada,934,280,0,1214
889,2017,Croatia,Canada,204,219,0,423
890,2017,Hungary,Canada,2912,1463,0,4375
891,2017,Cote d'Ivoire,Canada,253,90,0,343
892,2017,India,Canada,1281,1767,0,3048
893,2017,Indonesia,Canada,119,56,0,175
894,2017,Ireland,Canada,0,10,0,10
895,2017,Iran (Islamic Rep. of),Canada,2197,647,0,2844
896,2017,Iraq,Canada,2792,890,0,3682
897,2017,Israel,Canada,181,110,0,291
898,2017,Italy,Canada,0,55,0,55
899,2017,Jamaica,Canada,893,238,0,1131
900,2017,Jordan,Canada,353,295,0,648
901,2017,Japan,Canada,0,10,0,10
902,2017,Kazakhstan,Canada,126,70,0,196
903,2017,Kenya,Canada,463,155,0,618
904,2017,Kyrgyzstan,Canada,61,24,0,85
905,2017,Rep. of Korea,Canada,102,33,0,135
906,2017,Dem. People's Rep. of Korea,Canada,484,409,0,893
907,2017,Kuwait,Canada,86,9,0,95
908,2017,Lao People's Dem. Rep.,Canada,5,0,0,5
909,2017,Liberia,Canada,91,30,0,121
910,2017,Libya,Canada,1118,405,0,1523
911,2017,Saint Lucia,Canada,967,141,0,1108
912,2017,Lebanon,Canada,838,402,0,1240
913,2017,Sri Lanka,Canada,4195,868,0,5063
914,2017,Lithuania,Canada,20,19,0,39
915,2017,Latvia,Canada,75,8,0,83
916,2017,Madagascar,Canada,16,10,0,26
917,2017,Mauritania,Canada,151,59,0,210
918,2017,North Macedonia,Canada,43,8,0,51
919,2017,Rep. of Moldova,Canada,121,21,0,142
920,2017,Mexico,Canada,3846,1408,0,5254
921,2017,Mali,Canada,142,92,0,234
922,2017,Malaysia,Canada,32,15,0,47
923,2017,Malawi,Canada,16,17,0,33
924,2017,Mongolia,Canada,143,36,0,179
925,2017,Morocco,Canada,151,59,0,210
926,2017,Montenegro,Canada,19,10,0,29
927,2017,Mauritius,Canada,5,8,0,13
928,2017,Myanmar,Canada,60,5,0,65
929,2017,Namibia,Canada,360,54,0,414
930,2017,Nepal,Canada,557,188,0,745
931,2017,Netherlands,Canada,5,18,0,23
932,2017,Niger,Canada,57,29,0,86
933,2017,Nicaragua,Canada,82,19,0,101
934,2017,Nigeria,Canada,4800,5632,0,10432
935,2017,Norway,Canada,0,5,0,5
936,2017,Oman,Canada,9,0,0,9
937,2017,Pakistan,Canada,4971,1991,0,6962
938,2017,Panama,Canada,16,23,0,39
939,2017,Paraguay,Canada,21,0,0,21
940,2017,Peru,Canada,252,108,0,360
941,2017,Philippines,Canada,96,64,0,160
942,2017,Papua New Guinea,Canada,5,0,0,5
943,2017,Poland,Canada,125,109,0,234
944,2017,Portugal,Canada,0,12,0,12
945,2017,Qatar,Canada,12,0,0,12
946,2017,Romania,Canada,193,228,0,421
947,2017,South Africa,Canada,58,111,0,169
948,2017,Russian Federation,Canada,877,202,0,1079
949,2017,Rwanda,Canada,1013,197,0,1210
950,2017,El Salvador,Canada,1354,629,0,1983
951,2017,Saudi Arabia,Canada,277,176,0,453
952,2017,Serbia and Kosovo: S/RES/1244 (1999),Canada,288,34,0,322
953,2017,Senegal,Canada,238,60,0,298
954,2017,Seychelles,Canada,5,0,0,5
955,2017,Singapore,Canada,15,5,0,20
956,2017,Sierra Leone,Canada,72,27,0,99
957,2017,Solomon Islands,Canada,28,0,0,28
958,2017,Somalia,Canada,3035,948,0,3983
959,2017,Spain,Canada,6,37,0,43
960,2017,Viet Nam,Canada,44,38,0,82
961,2017,Saint Kitts and Nevis,Canada,40,11,0,51
962,2017,Sudan,Canada,802,609,0,1411
963,2017,Suriname,Canada,8,0,0,8
964,2017,South Sudan,Canada,12,0,0,12
965,2017,Slovakia,Canada,696,664,0,1360
966,2017,Slovenia,Canada,5,9,0,14
967,2017,Eswatini,Canada,141,14,0,155
968,2017,Syrian Arab Rep.,Canada,3095,807,0,3902
969,2017,United Rep. of Tanzania,Canada,147,74,0,221
970,2017,Turks and Caicos Islands,Canada,0,5,0,5
971,2017,Thailand,Canada,17,8,0,25
972,2017,Tajikistan,Canada,44,11,0,55
973,2017,Turkmenistan,Canada,13,8,0,21
974,2017,Togo,Canada,110,47,0,157
975,2017,Trinidad and Tobago,Canada,135,26,0,161
976,2017,Tunisia,Canada,189,67,0,256
977,2017,Türkiye,Canada,2833,1778,0,4611
978,2017,United Arab Emirates,Canada,35,11,0,46
979,2017,Uganda,Canada,541,189,0,730
980,2017,Ukraine,Canada,1126,432,0,1558
981,2017,Uruguay,Canada,7,5,0,12
982,2017,United States of America,Canada,48,1939,0,1987
983,2017,Uzbekistan,Canada,172,69,0,241
984,2017,Saint Vincent and the Grenadines,Canada,1253,109,0,1362
985,2017,Venezuela (Bolivarian Republic of),Canada,1345,1059,0,2404
986,2017,Yemen,Canada,648,694,0,1342
987,2017,Zambia,Canada,28,13,0,41
988,2017,Zimbabwe,Canada,1146,142,0,1288
989,2017,Stateless,Canada,307,207,0,514
990,2017,Unknown ,Canada,85,48,0,133
991,2017,Angola,Central African Rep.,14,0,0,14
992,2017,Burundi,Central African Rep.,24,0,0,24
993,2017,Central African Rep.,Central African Rep.,0,0,688700,0
994,2017,Chad,Central African Rep.,3184,42,0,3226
995,2017,Cameroon,Central African Rep.,5,6,0,11
996,2017,Congo,Central African Rep.,13,8,0,21
997,2017,Dem. Rep. of the Congo,Central African Rep.,4025,472,0,4497
998,2017,Guinea,Central African Rep.,7,0,0,7
999,2017,Cote d'Ivoire,Central African Rep.,9,0,0,9
1000,2017,Liberia,Central African Rep.,5,5,0,10
1001,2017,Rwanda,Central African Rep.,184,11,0,195
1002,2017,Sudan,Central African Rep.,502,12,0,514
1003,2017,South Sudan,Central African Rep.,2049,9,0,2058
1004,2017,Togo,Central African Rep.,0,6,0,6
1005,2017,Türkiye,Central African Rep.,7,0,0,7
1006,2017,Uganda,Central African Rep.,5,0,0,5
1007,2017,Cuba,Cayman Islands,24,28,0,52
1008,2017,Mexico,Cayman Islands,5,0,0,5
1009,2017,Burundi,Chad,5,0,0,5
1010,2017,Central African Rep.,Chad,76653,469,0,77122
1011,2017,Chad,Chad,0,0,99983,0
1012,2017,Cameroon,Chad,11,5,0,16
1013,2017,Congo,Chad,9,5,0,14
1014,2017,Dem. Rep. of the Congo,Chad,316,51,0,367
1015,2017,Eritrea,Chad,6,6,0,12
1016,2017,Ethiopia,Chad,13,14,0,27
1017,2017,Cote d'Ivoire,Chad,5,0,0,5
1018,2017,Iran (Islamic Rep. of),Chad,5,0,0,5
1019,2017,Libya,Chad,9,5,0,14
1020,2017,Mali,Chad,0,0,0,0
1021,2017,Niger,Chad,495,0,0,495
1022,2017,Nigeria,Chad,9541,5,0,9546
1023,2017,Rwanda,Chad,17,0,0,17
1024,2017,Somalia,Chad,10,0,0,10
1025,2017,Sudan,Chad,324327,62,0,324389
1026,2017,South Sudan,Chad,8,0,0,8
1027,2017,Syrian Arab Rep.,Chad,39,29,0,68
1028,2017,Türkiye,Chad,6,0,0,6
1029,2017,Yemen,Chad,0,9,0,9
1030,2017,Unknown ,Chad,0,0,0,0
1031,2017,Afghanistan,China,8,18,0,26
1032,2017,Burundi,China,5,5,0,10
1033,2017,Benin,China,0,5,0,5
1034,2017,Cameroon,China,0,103,0,103
1035,2017,Dem. Rep. of the Congo,China,5,16,0,21
1036,2017,Eritrea,China,0,5,0,5
1037,2017,Gambia,China,0,10,0,10
1038,2017,Palestinian,China,9,6,0,15
1039,2017,Ghana,China,5,38,0,43
1040,2017,Guinea,China,0,11,0,11
1041,2017,Cote d'Ivoire,China,0,12,0,12
1042,2017,Iraq,China,12,19,0,31
1043,2017,Kenya,China,0,6,0,6
1044,2017,Liberia,China,0,125,0,125
1045,2017,Mozambique,China,0,14,0,14
1046,2017,Nigeria,China,0,54,0,54
1047,2017,Pakistan,China,18,15,0,33
1048,2017,Rwanda,China,0,8,0,8
1049,2017,Sierra Leone,China,0,18,0,18
1050,2017,Somalia,China,91,19,0,110
1051,2017,Viet Nam,China,321502,0,0,321502
1052,2017,Syrian Arab Rep.,China,42,32,0,74
1053,2017,Türkiye,China,0,15,0,15
1054,2017,Uganda,China,5,38,0,43
1055,2017,Yemen,China,7,15,0,22
1056,2017,Zimbabwe,China,5,84,0,89
1057,2017,Afghanistan,Chile,13,12,0,25
1058,2017,Angola,Chile,0,8,0,8
1059,2017,Egypt,Chile,0,5,0,5
1060,2017,Bangladesh,Chile,0,5,0,5
1061,2017,Bolivia (Plurinational State of),Chile,0,21,0,21
1062,2017,Congo,Chile,8,5,0,13
1063,2017,Dem. Rep. of the Congo,Chile,6,0,0,6
1064,2017,Colombia,Chile,1117,4765,0,5882
1065,2017,Costa Rica,Chile,5,0,0,5
1066,2017,Cuba,Chile,18,1649,0,1667
1067,2017,Dominican Rep.,Chile,0,150,0,150
1068,2017,Ecuador,Chile,23,31,0,54
1069,2017,Palestinian,Chile,11,16,0,27
1070,2017,Ghana,Chile,0,9,0,9
1071,2017,Haiti,Chile,0,32,0,32
1072,2017,Honduras,Chile,0,5,0,5
1073,2017,Iraq,Chile,0,5,0,5
1074,2017,Kenya,Chile,5,0,0,5
1075,2017,Rep. of Korea,Chile,0,5,0,5
1076,2017,Sri Lanka,Chile,5,0,0,5
1077,2017,Mexico,Chile,0,5,0,5
1078,2017,Pakistan,Chile,0,7,0,7
1079,2017,Peru,Chile,113,22,0,135
1080,2017,Russian Federation,Chile,0,12,0,12
1081,2017,El Salvador,Chile,9,20,0,29
1082,2017,Senegal,Chile,5,5,0,10
1083,2017,Syrian Arab Rep.,Chile,85,42,0,127
1084,2017,Türkiye,Chile,5,30,0,35
1085,2017,United States of America,Chile,0,5,0,5
1086,2017,Venezuela (Bolivarian Republic of),Chile,0,1586,0,1586
1087,2017,Yemen,Chile,0,5,0,5
1088,2017,Unknown ,Chile,433,0,0,433
1089,2017,Angola,Cameroon,5,0,0,5
1090,2017,Burundi,Cameroon,60,27,0,87
1091,2017,Burkina Faso,Cameroon,0,7,0,7
1092,2017,Central African Rep.,Cameroon,248843,4744,0,253587
1093,2017,Chad,Cameroon,1521,326,0,1847
1094,2017,Cameroon,Cameroon,0,0,221695,0
1095,2017,Congo,Cameroon,51,18,0,69
1096,2017,Dem. Rep. of the Congo,Cameroon,523,144,0,667
1097,2017,Gabon,Cameroon,0,5,0,5
1098,2017,Gambia,Cameroon,0,5,0,5
1099,2017,Guinea-Bissau,Cameroon,0,7,0,7
1100,2017,Guinea,Cameroon,11,100,0,111
1101,2017,Cote d'Ivoire,Cameroon,68,79,0,147
1102,2017,Iran (Islamic Rep. of),Cameroon,5,0,0,5
1103,2017,Liberia,Cameroon,9,0,0,9
1104,2017,Mauritania,Cameroon,5,5,0,10
1105,2017,Mali,Cameroon,0,53,0,53
1106,2017,Morocco,Cameroon,7,0,0,7
1107,2017,Niger,Cameroon,0,5,0,5
1108,2017,Nigeria,Cameroon,85319,6,0,85325
1109,2017,Rwanda,Cameroon,832,172,0,1004
1110,2017,Senegal,Cameroon,0,11,0,11
1111,2017,Sudan,Cameroon,79,27,0,106
1112,2017,South Sudan,Cameroon,12,0,0,12
1113,2017,Syrian Arab Rep.,Cameroon,15,9,0,24
1114,2017,Togo,Cameroon,17,0,0,17
1115,2017,Türkiye,Cameroon,0,15,0,15
1116,2017,Algeria,Congo,0,5,0,5
1117,2017,Angola,Congo,318,77,0,395
